symbol,name,country,industry,Market Capitalization,Total Revenue ,Shares Outstanding (mm),shares,currency,jakota_indicies
001390.KO,KG Chemical Corporation ,South Korea,Fertilizers and Agricultural Chemicals,361,6401,69,68469000,KRW,"[]"
228760.KQ,Genomictree Inc. ,South Korea,Biotechnology,361,4,24,0,KRW,"[]"
6741.TWO,91App Inc. ,Taiwan,Application Software,361,43,118,118078000,TWD,"[tech-100]"
6180.TWO,Gamania Digital Entertainment Co. Ltd. ,Taiwan,Interactive Home Entertainment,360,343,176,175494000,TWD,"[consumer-50]"
077500.KO,Uniquest Corporation ,South Korea,Semiconductors,360,552,26,21794000,KRW,"[]"
8337.TSE,The Chiba Kogyo Bank Ltd. ,Japan,Regional Banks,360,350,59,57228000,JPY,"[]"
5351.TWO,Etron Technology Inc. ,Taiwan,Semiconductors,359,95,288,284462016,TWD,"[]"
6458.TSE,Sinko Industries Ltd. ,Japan,Building Products,359,323,25,24985300,JPY,"[]"
5702.TSE,Daiki Aluminium Industry Co. Ltd. ,Japan,Aluminum,358,1823,41,40511700,JPY,"[]"
8237.TSE,Matsuya Co. Ltd. ,Japan,Broadline Retail,358,258,53,53056600,JPY,"[consumer-50]"
200130.KQ,Kolmar BNH Co. Ltd. ,South Korea,Personal Care Products,358,427,29,29543600,KRW,"[consumer-50]"
7679.TSE,YAKUODO HOLDINGS Co. Ltd. ,Japan,Drug Retail,358,942,20,19595000,JPY,"[consumer-50]"
4970.TSE,Toyo Gosei Co.Ltd. ,Japan,Commodity Chemicals,357,225,8,7936920,JPY,"[]"
194480.KQ,Devsisters corporation ,South Korea,Interactive Home Entertainment,357,144,11,9965990,KRW,"[consumer-50]"
2524.TW,King's Town Construction Co. Ltd. ,Taiwan,Real Estate Development,357,79,369,369419008,TWD,"[]"
4820.TSE,EM Systems Co. Ltd. ,Japan,Health Care Technology,356,129,71,70649600,JPY,"[]"
4187.TSE,Osaka Organic Chemical Industry Ltd. ,Japan,Diversified Chemicals,356,217,21,21267500,JPY,"[]"
4053.TSE,Sun* Inc. ,Japan,IT Consulting and Other Services,355,81,38,38055800,JPY,"[]"
5609.TWO,Dimerco Express Corporation ,Taiwan,Air Freight and Logistics,355,927,143,139888000,TWD,"[]"
8897.TSE,MIRARTH HOLDINGSInc. ,Japan,Real Estate Development,355,1060,110,109807000,JPY,"[]"
082270.KQ,GemVax&KAEL Co.Ltd. ,South Korea,Semiconductor Materials and Equipment,354,57,39,35672200,KRW,"[tech-100,semiconductors-25]"
4431.TSE,Smaregi Inc. ,Japan,Application Software,354,43,19,19152300,JPY,"[tech-100]"
057050.KO,Hyundai Home Shopping Network Corporation ,South Korea,Broadline Retail,353,1569,11,11447800,KRW,"[consumer-50]"
5287.TWO,ADDCN Technology Co. Ltd ,Taiwan,Interactive Media and Services,353,66,56,55874300,TWD,"[consumer-50,entertainment-100]"
7172.TSE,Japan Investment Adviser Co. Ltd. ,Japan,Specialized Finance,353,100,30,30190800,JPY,"[]"
4997.TSE,Nihon Nohyaku Co. Ltd. ,Japan,Fertilizers and Agricultural Chemicals,353,693,78,78423600,JPY,"[]"
5288.TW,Eurocharm Holdings Co. Ltd. ,Taiwan,Automotive Parts and Equipment,352,257,66,66335500,TWD,"[]"
3611.TWO,TSC Auto ID Technology Co. Ltd. ,Taiwan,Technology Hardware Storage and Peripherals,352,265,47,46765200,TWD,"[]"
3150.TSE,gremzInc. ,Japan,Environmental and Facilities Services,352,221,23,22918000,JPY,"[]"
043150.KQ,Value Added Technology Co. Ltd. ,South Korea,Health Care Equipment,351,300,15,14654300,KRW,"[]"
5949.TSE,Unipres Corporation ,Japan,Automotive Parts and Equipment,351,2235,45,44466600,JPY,"[]"
083310.KQ,LOT VACUUM Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,351,340,16,13005600,KRW,"[tech-100,semiconductors-25]"
3455.TSE,Healthcare & Medical Investment Corporation ,Japan,Health Care REITs,350,39,0,359500,JPY,"[]"
9066.TSE,Nissin Corporation ,Japan,Marine Ports and Services,350,1255,19,19563600,JPY,"[]"
6464.TW,Taiwan Optical Platform Co. Ltd. ,Taiwan,Cable and Satellite,349,138,128,127613000,TWD,"[]"
6859.TSE,Espec Corp. ,Japan,Electronic Equipment and Instruments,349,390,22,21832400,JPY,"[tech-100]"
3003.TW,K.S. Terminals Inc. ,Taiwan,Electrical Components and Equipment,349,146,156,155655008,TWD,"[]"
6564.TSE,Midac Holdings Co. Ltd. ,Japan,Environmental and Facilities Services,348,55,28,27603500,JPY,"[]"
3552.TWO,Tung Thih Electronic Co. Ltd. ,Taiwan,Automotive Parts and Equipment,348,301,86,85593000,TWD,"[]"
8360.TSE,The Yamanashi Chuo BankLtd. ,Japan,Regional Banks,348,393,30,31121000,JPY,"[]"
2035.TWO,Tang Eng Iron Works Co. Ltd. ,Taiwan,Steel,348,395,350,350000000,TWD,"[]"
6676.TSE,Melco Holdings Inc. ,Japan,Technology Hardware Storage and Peripherals,348,989,17,16780500,JPY,"[]"
7715.TSE,Nagano Keiki Co. Ltd. ,Japan,Electronic Equipment and Instruments,348,437,19,19042200,JPY,"[tech-100]"
7958.TSE,Tenma Corporation ,Japan,Commodity Chemicals,347,728,22,21644100,JPY,"[]"
3357.TWO,TAI-TECH Advanced Electronics Co. Ltd. ,Taiwan,Electronic Components,347,151,102,102034000,TWD,"[tech-100]"
3539.TSE,JM Holdings Co.Ltd. ,Japan,Food Retail,347,1089,27,26679100,JPY,"[consumer-50]"
9942.TW,NAK Sealing Technologies Corporation ,Taiwan,Industrial Machinery and Supplies and Components,346,150,83,83161296,TWD,"[]"
034120.KO,Seoul Broadcasting System ,South Korea,Broadcasting,346,869,18,17690100,KRW,"[consumer-50,entertainment-100]"
9943.TW,Holiday Entertainment Co.Ltd ,Taiwan,Leisure Facilities,346,88,125,125172000,TWD,"[consumer-50]"
4047.TSE,Kanto Denka Kogyo Co. Ltd. ,Japan,Specialty Chemicals,346,530,58,57452900,JPY,"[]"
4933.TSE,I-ne CO. LTD. ,Japan,Personal Care Products,343,267,18,17622100,JPY,"[consumer-50]"
4641.TSE,Altech Corporation ,Japan,Human Resource and Employment Services,342,316,20,19872700,JPY,"[]"
3151.TSE,Vital KSK Holdings Inc. ,Japan,Health Care Distributors,341,4017,51,50917400,JPY,"[]"
1976.TSE,MEISEI INDUSTRIAL Co.Ltd. ,Japan,Construction and Engineering,341,390,50,49799300,JPY,"[]"
2010.TW,Chun Yuan Steel Industry Co. Ltd. ,Taiwan,Steel,341,702,648,647654976,TWD,"[]"
2528.TW,Crowell Development Corp. ,Taiwan,Diversified Real Estate Activities,340,78,380,379996992,TWD,"[]"
2419.TW,Hitron Technologies Inc. ,Taiwan,Communications Equipment,340,400,321,321316992,TWD,"[tech-100]"
4549.TSE,Eiken Chemical Co. Ltd. ,Japan,Health Care Supplies,339,291,37,37028800,JPY,"[]"
2918.TSE,Warabeya Nichiyo Holdings Co. Ltd. ,Japan,Packaged Foods and Meats,338,1409,18,17464300,JPY,"[]"
3302.TSE,Teikoku Sen-i Co. Ltd. ,Japan,Industrial Machinery and Supplies and Components,338,214,26,26112400,JPY,"[]"
131290.KQ,TSE Co. Ltd ,South Korea,Semiconductor Materials and Equipment,337,207,11,10214700,KRW,"[tech-100,semiconductors-25]"
6817.TSE,Sumida Corporation ,Japan,Electronic Components,336,1035,33,32628600,JPY,"[tech-100]"
281820.KO,KCTech Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,335,247,21,20290100,KRW,"[tech-100,semiconductors-25]"
091810.KO,T'Way Air Co. Ltd. ,South Korea,Passenger Airlines,335,772,201,200566000,KRW,"[consumer-50]"
7322.TSE,San ju San Financial GroupInc. ,Japan,Regional Banks,333,445,26,26002600,JPY,"[]"
200880.KO,Seoyon E-Hwa Co. Ltd. ,South Korea,Automotive Parts and Equipment,332,2456,27,27022800,KRW,"[]"
1110.TW,Southeast Cement Corp. Ltd. ,Taiwan,Construction Materials,332,70,570,569886976,TWD,"[]"
6099.TSE,Elan Corporation ,Japan,Health Care Services,332,266,61,60461200,JPY,"[]"
338220.KQ,Vuno Inc. ,South Korea,Health Care Equipment,330,9,11,0,KRW,"[]"
4728.TWO,Sunmax Biotechnology Co. Ltd. ,Taiwan,Biotechnology,330,50,55,54463000,TWD,"[]"
9928.TSE,Miroku Jyoho Service Co. Ltd. ,Japan,Application Software,330,292,30,29858300,JPY,"[tech-100]"
6753.TW,Lungteh Shipbuilding Co. Ltd. ,Taiwan,Construction Machinery and Heavy Transportation Equipment,330,146,108,0,TWD,"[]"
3836.TSE,Avant Group Corporation ,Japan,IT Consulting and Other Services,329,148,38,37642900,JPY,"[]"
031980.KQ,PSK HOLDINGS Inc. ,South Korea,Semiconductor Materials and Equipment,329,66,20,5459500,KRW,"[tech-100,semiconductors-25]"
2009.TW,First Copper Technology Co. Ltd. ,Taiwan,Copper,328,83,360,359622016,TWD,"[]"
6411.TWO,Amazing Microelectronic Corp. ,Taiwan,Semiconductors,328,73,98,98266600,TWD,"[]"
4371.TSE,Core Concept Technologies Inc. ,Japan,IT Consulting and Other Services,328,96,17,17375200,JPY,"[]"
2636.TW,T3EX Global Holdings Corp. ,Taiwan,Air Freight and Logistics,328,541,137,136960992,TWD,"[]"
4746.TW,Formosa Laboratories Inc. ,Taiwan,Pharmaceuticals,328,132,120,120256000,TWD,"[]"
4298.TSE,Proto Corporation ,Japan,Publishing,327,754,40,40221100,JPY,"[]"
6120.TW,Darwin Precisions Corporation ,Taiwan,Semiconductors,327,441,666,665555008,TWD,"[]"
1718.TW,China Man-Made Fiber Corporation ,Taiwan,Commodity Chemicals,326,1177,1342,1341680000,TWD,"[]"
299900.KQ,Wysiwyg Studios Co. Ltd. ,South Korea,Movies and Entertainment,326,169,171,8867360,KRW,"[entertainment-100]"
6244.TWO,Motech Industries Inc. ,Taiwan,Semiconductors,326,169,387,387041984,TWD,"[]"
145990.KO,Samyang Corporation ,South Korea,Packaged Foods and Meats,326,2036,10,9666350,KRW,"[]"
1307.TW,San Fang Chemical Industry Co. Ltd. ,Taiwan,Commodity Chemicals,325,332,398,397817984,TWD,"[]"
6419.TSE,Mars Group Holdings Corporation ,Japan,Leisure Products,325,175,17,16419100,JPY,"[consumer-50]"
2484.TSE,Demae-Can Co.Ltd ,Japan,Restaurants,323,364,132,131664000,JPY,"[]"
1604.TW,Sampo Corporation ,Taiwan,Consumer Electronics,322,286,364,363768000,TWD,"[consumer-50]"
000490.KO,Daedong Corporation ,South Korea,Agricultural and Farm Machinery,322,1128,23,21642600,KRW,"[]"
8877.TSE,Eslead Corporation ,Japan,Homebuilding,321,565,15,15429700,JPY,"[]"
001720.KO,Shinyoung Securities Co. Ltd. ,South Korea,Investment Banking and Brokerage,320,1094,8,6209310,KRW,"[]"
6790.TW,Yuen Foong Yu Consumer Products Co. Ltd. ,Taiwan,Household Products,320,328,267,267128992,TWD,"[consumer-50]"
007690.KO,Kukdo Chemical Co. Ltd. ,South Korea,Commodity Chemicals,320,1089,8,8340530,KRW,"[]"
9052.TSE,Sanyo Electric Railway Co.Ltd. ,Japan,Passenger Ground Transportation,320,285,22,22218600,JPY,"[consumer-50]"
2980.TSE,SRE Holdings Corporation ,Japan,Diversified Real Estate Activities,320,138,16,16179600,JPY,"[]"
9828.TSE,Genki Sushi Co. Ltd. ,Japan,Restaurants,320,394,9,8827340,JPY,"[]"
3526.TWO,Alltop Technology Co. Ltd. ,Taiwan,Electronic Components,319,70,59,58998000,TWD,"[tech-100]"
108670.KO,LX Hausys Ltd. ,South Korea,Building Products,318,2718,10,8949800,KRW,"[]"
270520.KQ,Geolit Energy Co.Ltd. ,South Korea,Building Products,317,14,42,0,KRW,"[]"
399720.KQ,Gaonchips Co. Ltd. ,South Korea,Semiconductors,315,37,12,0,KRW,"[]"
7685.TSE,BuySell Technologies Co.Ltd. ,Japan,Broadline Retail,315,264,15,14583200,JPY,"[consumer-50]"
2805.TSE,S&B Foods Inc. ,Japan,Packaged Foods and Meats,315,844,12,12085200,JPY,"[]"
1709.TW,Formosan Union Chemical Corp. ,Taiwan,Commodity Chemicals,313,317,477,477016000,TWD,"[]"
4306.TW,Yem Chio Co. Ltd. ,Taiwan,Paper and Plastic Packaging Products and Materials,313,408,621,614587008,TWD,"[]"
7745.TSE,A&D HOLON Holdings Company Limited ,Japan,Electronic Equipment and Instruments,313,418,28,27452200,JPY,"[tech-100]"
3694.TSE,OPTiM Corporation ,Japan,Systems Software,313,65,55,55052500,JPY,"[tech-100]"
9639.TSE,Sankyo Frontier Co.Ltd. ,Japan,Diversified Real Estate Activities,313,351,11,11112600,JPY,"[]"
6140.TSE,Asahi Diamond Industrial Co. Ltd. ,Japan,Industrial Machinery and Supplies and Components,312,268,52,51554700,JPY,"[]"
9304.TSE,The Shibusawa Warehouse Co. Ltd. ,Japan,Air Freight and Logistics,312,541,15,15152200,JPY,"[]"
9740.TSE,Central Security Patrols Co. Ltd. ,Japan,Security and Alarm Services,312,475,15,14590100,JPY,"[]"
3106.TSE,Kurabo Industries Ltd. ,Japan,Textiles,311,1057,19,18814000,JPY,"[]"
2908.TW,Test-Rite International Co. Ltd. ,Taiwan,Distributors,311,1133,496,495582016,TWD,"[]"
3458.TSE,CRE Inc. ,Japan,Diversified Real Estate Activities,311,367,29,28407500,JPY,"[]"
003520.KO,Yungjin Pharm. Co. Ltd. ,South Korea,Pharmaceuticals,310,171,183,182892000,KRW,"[]"
2226.TSE,KOIKE-YA Inc. ,Japan,Packaged Foods and Meats,310,327,5,5334020,JPY,"[]"
004430.KO,Songwon Industrial Co. Ltd. ,South Korea,Specialty Chemicals,310,900,24,24000000,KRW,"[]"
4220.TSE,Riken Technos Corporation ,Japan,Commodity Chemicals,309,864,63,63259800,JPY,"[]"
4164.TW,CHC Healthcare Group ,Taiwan,Health Care Distributors,307,108,165,164967008,TWD,"[]"
6768.TSE,Tamura Corporation ,Japan,Electronic Components,307,751,82,82770400,JPY,"[tech-100]"
7816.TSE,Snow Peak Inc. ,Japan,Leisure Products,307,195,38,37808400,JPY,"[consumer-50]"
1203.TW,Ve Wong Corporation ,Taiwan,Packaged Foods and Meats,307,210,238,237706000,TWD,"[]"
9926.TW,Shin Hai Gas Corporation ,Taiwan,Gas Utilities,307,72,180,179504000,TWD,"[]"
6581.TW,Taiwan Steel Union Co. Ltd. ,Taiwan,Commodity Chemicals,306,75,111,111271000,TWD,"[]"
6145.TSE,Nittoku Co.Ltd. ,Japan,Industrial Machinery and Supplies and Components,305,202,18,18066700,JPY,"[]"
074610.KO,ENPLUS Co. Ltd. ,South Korea,Construction Machinery and Heavy Transportation Equipment,305,27,68,60591300,KRW,"[]"
6957.TSE,Shibaura Electronics Co.Ltd. ,Japan,Electronic Components,305,229,8,7588160,JPY,"[tech-100]"
3091.TSE,BRONCO BILLY Co.LTD. ,Japan,Restaurants,304,148,15,14856400,JPY,"[]"
014620.KQ,Sung Kwang Bend Co.Ltd. ,South Korea,Building Products,302,201,28,28828500,KRW,"[]"
1614.TW,Taiwan Sanyo Electric Co.Ltd. ,Taiwan,Household Appliances,302,192,259,258931008,TWD,"[]"
8261.TW,Advanced Power Electronics Co. Ltd. ,Taiwan,Semiconductors,302,96,118,117891000,TWD,"[]"
6277.TW,Aten International Co. Ltd ,Taiwan,Technology Hardware Storage and Peripherals,302,177,120,119471000,TWD,"[]"
1565.TWO,St.Shine Optical Co.Ltd. ,Taiwan,Health Care Supplies,301,149,50,50416500,TWD,"[]"
3056.TW,Fu Hua Innovation Co. Ltd. ,Taiwan,Real Estate Development,301,238,342,342276000,TWD,"[]"
2792.TSE,Honeys Holdings Co. Ltd. ,Japan,Apparel Retail,301,393,28,27865200,JPY,"[consumer-50]"
8938.TWO,Advanced International Multitech Co. Ltd. ,Taiwan,Leisure Products,301,610,138,134942000,TWD,"[consumer-50]"
013890.KO,Zinus Inc ,South Korea,Home Furnishings,301,800,18,18345300,KRW,"[]"
2003.TSE,Nitto Fuji Flour Milling Co.Ltd. ,Japan,Packaged Foods and Meats,301,491,9,9105740,JPY,"[]"
7749.TSE,Medikit Co.Ltd. ,Japan,Health Care Equipment,301,151,17,16786900,JPY,"[]"
093050.KO,LF Corp. ,South Korea,Apparel Accessories and Luxury Goods,300,1449,29,28460000,KRW,"[consumer-50]"
2472.TW,Lelon Electronics Corp. ,Taiwan,Electronic Components,299,298,164,164735008,TWD,"[tech-100]"
206640.KQ,Boditech Med Inc. ,South Korea,Health Care Equipment,299,92,22,23189100,KRW,"[]"
017810.KO,Pulmuone Corporate ,South Korea,Packaged Foods and Meats,299,2253,37,36770800,KRW,"[]"
8392.TSE,The Oita Bank Ltd. ,Japan,Regional Banks,299,488,16,15783600,JPY,"[]"
8281.TSE,Xebio Holdings Co. Ltd. ,Japan,Other Specialty Retail,297,1661,44,44212000,JPY,"[]"
9889.TSE,JBCC Holdings Inc. ,Japan,IT Consulting and Other Services,297,419,16,15730900,JPY,"[]"
7414.TSE,Onoken Co. Ltd. ,Japan,Trading Companies and Distributors,296,1871,25,25003100,JPY,"[]"
335890.KQ,VIOL Co. Ltd. ,South Korea,Health Care Equipment,295,27,58,0,KRW,"[]"
7840.TSE,France Bed Holdings Co.Ltd. ,Japan,Health Care Services,295,407,36,36020000,JPY,"[]"
6290.TWO,Longwell Company ,Taiwan,Electrical Components and Equipment,295,234,154,153504000,TWD,"[]"
8076.TWO,Firich Enterprises Co. Ltd. ,Taiwan,Electronic Equipment and Instruments,295,82,305,292214016,TWD,"[tech-100]"
053610.KQ,Protec Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,293,123,9,8815220,KRW,"[tech-100,semiconductors-25]"
6517.TSE,Denyo Co. Ltd. ,Japan,Electrical Components and Equipment,292,473,21,21437200,JPY,"[]"
7844.TSE,Marvelous Inc. ,Japan,Interactive Home Entertainment,292,186,61,60468600,JPY,"[consumer-50]"
6206.TW,Flytech Technology Co. Ltd. ,Taiwan,Electronic Equipment and Instruments,292,131,143,143062000,TWD,"[tech-100]"
6814.TSE,Furuno Electric Co. Ltd. ,Japan,Electronic Equipment and Instruments,291,673,32,31563700,JPY,"[tech-100]"
094170.KQ,Dongwoon Anatech Co. Ltd. ,South Korea,Semiconductors,291,51,19,14391900,KRW,"[]"
069080.KQ,Webzen Inc. ,South Korea,Interactive Home Entertainment,291,143,30,31313100,KRW,"[consumer-50]"
039440.KQ,STI Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,290,294,15,15682000,KRW,"[tech-100,semiconductors-25]"
2476.TW,G-SHANK Enterprise Co. Ltd. ,Taiwan,Industrial Machinery and Supplies and Components,290,207,191,190654000,TWD,"[]"
1201.TW,Wei Chuan Foods Corporation ,Taiwan,Packaged Foods and Meats,290,659,506,506063008,TWD,"[]"
2429.TSE,World Holdings Co. Ltd. ,Japan,Human Resource and Employment Services,290,1300,18,17543700,JPY,"[]"
3817.TSE,SRA Holdings Inc. ,Japan,Systems Software,290,301,12,12417000,JPY,"[tech-100]"
2594.TSE,Key Coffee Inc. ,Japan,Packaged Foods and Meats,289,466,21,21412300,JPY,"[]"
064290.KQ,INTEKPLUS Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,288,66,12,10650800,KRW,"[tech-100,semiconductors-25]"
5809.TSE,TATSUTA Electric Wire and Cable Co. Ltd. ,Japan,Electrical Components and Equipment,288,430,62,61780400,JPY,"[]"
036810.KQ,Fine Semitech Corp. ,South Korea,Semiconductor Materials and Equipment,288,172,20,18238900,KRW,"[tech-100,semiconductors-25]"
1301.TSE,Kyokuyo Co. Ltd. ,Japan,Packaged Foods and Meats,288,1862,11,10716600,JPY,"[]"
033100.KQ,Cheryong Electric Co.Ltd. ,South Korea,Electrical Components and Equipment,288,106,16,16062400,KRW,"[]"
5563.TSE,Nippon Denko Co. Ltd. ,Japan,Steel,288,556,137,137216000,JPY,"[]"
2910.TSE,Rock Field Co.Ltd. ,Japan,Restaurants,287,354,27,26597800,JPY,"[]"
394280.KQ,Openedges Technology Inc. ,South Korea,Semiconductors,287,5,21,0,KRW,"[]"
3371.TSE,Softcreate Holdings Corp. ,Japan,IT Consulting and Other Services,287,176,25,25056000,JPY,"[]"
8707.TSE,IwaiCosmo Holdings Inc. ,Japan,Investment Banking and Brokerage,287,142,24,23488900,JPY,"[]"
217270.KQ,Neptune Company ,South Korea,Interactive Home Entertainment,287,52,45,21895200,KRW,"[consumer-50]"
448730.KO,Samsung FN REIT Co. Ltd. ,South Korea,Office REITs,286,27,77,77300000,KRW,"[]"
6187.TWO,All Ring Tech Co. Ltd. ,Taiwan,Electronic Equipment and Instruments,286,44,82,80556000,TWD,"[tech-100]"
9927.TW,Thye Ming Industrial Co. Ltd. ,Taiwan,Diversified Metals and Mining,286,273,167,167319008,TWD,"[]"
119860.KQ,Connectwave Co. Ltd. ,South Korea,Interactive Media and Services,285,366,38,13074800,KRW,"[consumer-50,entertainment-100]"
123890.KO,Korea Asset In Trust Co. Ltd ,South Korea,Diversified REITs,284,175,122,122367000,KRW,"[]"
2387.TW,Sunrex Technology Corporation ,Taiwan,Technology Hardware Storage and Peripherals,283,761,193,193000992,TWD,"[]"
8157.TSE,Tsuzuki Denki Co. Ltd. ,Japan,Technology Distributors,283,881,18,17920900,JPY,"[]"
3540.TSE,C.I. Medical Co.Ltd. ,Japan,Health Care Distributors,283,305,10,9999860,JPY,"[]"
9534.TSE,Hokkaido Gas Co. Ltd. ,Japan,Gas Utilities,283,1261,18,17618000,JPY,"[]"
4365.TSE,Matsumoto Yushi-Seiyaku Co.Ltd. ,Japan,Specialty Chemicals,282,274,3,2901740,JPY,"[]"
4449.TSE,giftee Inc. ,Japan,Interactive Media and Services,282,42,29,29235100,JPY,"[consumer-50,entertainment-100]"
3104.TSE,Fujibo Holdings Inc. ,Japan,Textiles,281,253,12,11467400,JPY,"[]"
453340.KO,Hyundai Green Food Co. Ltd ,South Korea,Food Distributors,281,-,34,33880900,KRW,"[]"
8163.TSE,SRS Holdings Co.Ltd. ,Japan,Restaurants,281,385,41,41350800,JPY,"[]"
3196.TSE,HOTLAND Co.Ltd. ,Japan,Restaurants,281,243,22,21655300,JPY,"[]"
2534.TW,Hung Sheng Construction Ltd. ,Taiwan,Real Estate Development,280,203,473,473000992,TWD,"[]"
319400.KQ,HYUNDAI MOVEX Co. Ltd. ,South Korea,Construction and Engineering,279,160,117,8620000,KRW,"[]"
2491.TSE,ValueCommerce Co. Ltd. ,Japan,Advertising,279,223,32,32337300,JPY,"[]"
5184.TSE,Nichirin Co. Ltd. ,Japan,Automotive Parts and Equipment,279,474,14,13992400,JPY,"[]"
4923.TSE,Cota Co. Ltd. ,Japan,Personal Care Products,279,62,26,25680000,JPY,"[consumer-50]"
2314.TW,Microelectronics Technology Inc. ,Taiwan,Communications Equipment,278,153,238,238028000,TWD,"[tech-100]"
093320.KQ,KINX Inc. ,South Korea,Alternative Carriers,278,89,5,4551800,KRW,"[]"
058430.KO,POSCO STEELEON Co. Ltd. ,South Korea,Steel,277,819,6,5990590,KRW,"[]"
2288.TSE,Marudai Food Co. Ltd. ,Japan,Packaged Foods and Meats,277,1548,25,25020600,JPY,"[]"
3708.TW,Swancor Holding Co. LTD. ,Taiwan,Specialty Chemicals,277,259,98,97846096,TWD,"[]"
4205.TWO,Chung Hwa Food Industrial Co. Ltd. ,Taiwan,Packaged Foods and Meats,276,61,89,88772000,TWD,"[]"
4687.TSE,TDC SOFT Inc. ,Japan,IT Consulting and Other Services,274,250,24,23835200,JPY,"[]"
013030.KQ,Hy-Lok Corporation ,South Korea,Industrial Machinery and Supplies and Components,274,146,14,13613200,KRW,"[]"
1899.TSE,Fukuda Corporation ,Japan,Construction and Engineering,273,1070,9,8527400,JPY,"[]"
3946.TSE,Tomoku Co. Ltd. ,Japan,Paper and Plastic Packaging Products and Materials,273,1468,16,16429600,JPY,"[]"
2729.TWO,TTFB Company Limited ,Taiwan,Restaurants,272,171,36,35570900,TWD,"[]"
094800.KO,Mirae Asset Asia Pacific Real Estate 1 Investment Company ,South Korea,Diversified REITs,271,-,93,0,KRW,"[]"
6664.TWO,Group Up Industrial Co. Ltd. ,Taiwan,Industrial Machinery and Supplies and Components,271,77,55,55000000,TWD,"[]"
7605.TSE,Fuji Corporation ,Japan,Automotive Retail,271,321,20,19212600,JPY,"[consumer-50]"
095700.KQ,Genexine Inc. ,South Korea,Biotechnology,271,5,42,20551900,KRW,"[]"
6238.TSE,FURYU Corporation ,Japan,Leisure Products,271,264,26,26440000,JPY,"[consumer-50]"
1612.TW,Hong Tai Electric Industrial Co. Ltd. ,Taiwan,Electrical Components and Equipment,270,197,316,316080000,TWD,"[]"
6480.TSE,Nippon Thompson Co. Ltd. ,Japan,Industrial Machinery and Supplies and Components,270,457,71,71307504,JPY,"[]"
6736.TSE,Sun Corporation ,Japan,Technology Hardware Storage and Peripherals,270,209,22,22206400,JPY,"[]"
2475.TSE,WDB Holdings Co. Ltd. ,Japan,Human Resource and Employment Services,270,333,20,19639100,JPY,"[]"
3013.TW,Chenming Electronic Tech. Corp. ,Taiwan,Technology Hardware Storage and Peripherals,269,221,196,195935008,TWD,"[]"
4719.TSE,Alpha Systems Inc. ,Japan,Systems Software,268,246,14,14039200,JPY,"[tech-100]"
451800.KO,Hanwha REIT Co. Ltd. ,South Korea,Office REITs,268,25,71,70600000,KRW,"[]"
9900.TSE,Sagami Holdings Corporation ,Japan,Restaurants,268,189,30,30153300,JPY,"[]"
7803.TSE,Bushiroad Inc. ,Japan,Movies and Entertainment,267,338,71,67892096,JPY,"[entertainment-100]"
3450.TW,Elite Advanced Laser Corporation ,Taiwan,Semiconductors,267,188,146,145680992,TWD,"[]"
7467.TSE,Hagiwara Electric Holdings Co. Ltd. ,Japan,Technology Distributors,266,1361,10,9508130,JPY,"[]"
432320.KO,KB STAR REIT Co. Ltd. ,South Korea,Office REITs,266,-,101,30700000,KRW,"[]"
8141.TSE,Shinko Shoji Co. Ltd. ,Japan,Technology Distributors,265,1267,33,33077600,JPY,"[]"
2150.TSE,CareNet Inc. ,Japan,Health Care Technology,264,70,45,44564300,JPY,"[]"
4828.TSE,Business Engineering Corporation ,Japan,IT Consulting and Other Services,264,130,12,11999800,JPY,"[]"
4953.TWO,Wistron Information Technology and Services Corporation ,Taiwan,IT Consulting and Other Services,264,268,72,72344000,TWD,"[]"
4318.TSE,Quick Co.Ltd. ,Japan,Human Resource and Employment Services,264,195,19,18707600,JPY,"[]"
1775.TSE,Fuji Furukawa Engineering & Construction Co.Ltd. ,Japan,Construction and Engineering,264,637,9,8992910,JPY,"[]"
3176.TSE,Sanyo Trading Co. Ltd. ,Japan,Trading Companies and Distributors,264,854,29,28723600,JPY,"[]"
3284.TSE,Hoosiers Holdings Co. Ltd. ,Japan,Homebuilding,264,604,36,35379300,JPY,"[]"
8541.TSE,The Ehime Bank Ltd. ,Japan,Regional Banks,264,304,39,39079800,JPY,"[]"
003920.KO,Namyang Dairy Products Co. Ltd ,South Korea,Packaged Foods and Meats,262,757,1,679712,KRW,"[]"
6115.TW,I-Sheng Electric Wire & Cable Co. Ltd. ,Taiwan,Electrical Components and Equipment,262,213,188,187662000,TWD,"[]"
1714.TW,Ho Tung Chemical Corp. ,Taiwan,Commodity Chemicals,261,701,1007,1006680000,TWD,"[]"
6281.TW,E-Life Corporation ,Taiwan,Computer and Electronics Retail,260,673,99,99172896,TWD,"[consumer-50]"
1888.TSE,Wakachiku Construction Co. Ltd. ,Japan,Construction and Engineering,260,604,13,12751700,JPY,"[]"
5439.TWO,First Hi-tec Enterprise Co. Ltd. ,Taiwan,Electronic Components,260,122,93,92976000,TWD,"[tech-100]"
2493.TW,Ampoc Far-East Co. Ltd. ,Taiwan,Semiconductors,259,106,114,114437000,TWD,"[]"
